TEN,1,1,15:00,OTI 8,3:02,47,Punt
TEN,2,1,5:15,OTI 20,1:16,-1,Punt
TEN,3,1,2:26,OTI 28,4:20,69,Field Goal
TEN,4,2,11:17,OTI 46,1:44,4,Punt
TEN,5,2,6:29,HTX 33,2:41,33,Touchdown
TEN,6,2,1:09,OTI 20,1:09,55,Field Goal
TEN,7,3,11:46,OTI 20,1:30,1,Punt
TEN,8,3,9:08,OTI 23,1:46,62,Field Goal
TEN,9,4,14:57,OTI 20,3:33,19,Punt
TEN,10,4,9:43,OTI 43,0:27,0,Punt
TEN,11,4,7:03,OTI 44,2:32,56,Touchdown
TEN,12,4,2:57,OTI 14,1:08,22,Fumble
TEN,13,4,0:14,HTX 44,0:14,-1,End of Game
HOU,1,1,11:58,HTX 10,6:43,90,Touchdown
HOU,2,1,3:59,HTX 35,1:33,8,Punt
HOU,3,2,13:06,HTX 26,1:49,-4,Punt
HOU,4,2,9:33,HTX 3,3:04,30,Fumble
HOU,5,2,3:48,HTX 20,2:39,46,Field Goal
HOU,6,3,15:00,HTX 20,3:14,61,Field Goal
HOU,7,3,10:16,HTX 32,1:08,-1,Punt
HOU,8,3,7:22,HTX 20,7:25,76,Field Goal
HOU,9,4,11:24,HTX 13,1:41,9,Punt
HOU,10,4,9:16,HTX 5,2:13,9,Punt
HOU,11,4,4:31,HTX 20,1:34,30,Punt
HOU,12,4,1:49,OTI 36,1:35,36,Touchdown
